name,team,college,address,latitude,longitude
Sam Ficken,New York Jets,Pennsylvania State University-Main Campus,201 Old Main University Park PA 16802,40.7964727,-40.7964727
Trace McSorley,Baltimore Ravens,Pennsylvania State University-Main Campus,201 Old Main University Park PA 16802,40.7964727,-40.7964727
Troy Apke,Washington,Pennsylvania State University-Main Campus,201 Old Main University Park PA 16802,40.7964727,-40.7964727
Yetur Gross-Matos,Carolina Panthers,Pennsylvania State University-Main Campus,201 Old Main University Park PA 16802,40.7964727,-40.7964727
Brandon Copeland,New England Patriots,University of Pennsylvania,34th & Spruce Street Philadelphia PA 19104,39.9504425,-39.9504425
Greg Van Roten,New York Jets,University of Pennsylvania,34th & Spruce Street Philadelphia PA 19104,39.9504425,-39.9504425
Justin Watson,Tampa Bay Buccaneers,University of Pennsylvania,34th & Spruce Street Philadelphia PA 19104,39.9504425,-39.9504425
De'Vante Bausby,Denver Broncos,Pittsburg State University,1701 S Broadway Pittsburg KS 66762,37.3913218,-37.3913218
John Brown,Buffalo Bills,Pittsburg State University,1701 S Broadway Pittsburg KS 66762,37.3913218,-37.3913218
Aaron Donald,Los Angeles Rams,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Andy Lee,Arizona Cardinals,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Avonte Maddox,Philadelphia Eagles,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Brian O'Neill,Minnesota Vikings,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Dion Lewis,New York Giants,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
J.P. Holtz,Chicago Bears,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
James Conner,Pittsburgh Steelers,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Jordan Whitehead,Tampa Bay Buccaneers,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
K'Waun Williams,San Francisco 49ers,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Larry Fitzgerald,Arizona Cardinals,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
LeSean McCoy,Tampa Bay Buccaneers,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Nathan Peterman,Las Vegas Raiders,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Qadree Ollison,Atlanta Falcons,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Ryan Lewis,New York Giants,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Tyler Boyd,Cincinnati Bengals,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue Pittsburgh PA 15260,40.44439,-40.44439
Kameron Canaday,Pittsburgh Steelers,Portland State University,724 SW Harrison Portland OR 97201,45.5111227,-45.5111227
Quinton Bell,Tampa Bay Buccaneers,Prairie View A & M University,FM 1098 Road & University Drive Prairie View TX 77446,30.0879218,-30.0879218
Justin Bethel,New England Patriots,Presbyterian College,503 South Broad Street Clinton SC 29325,34.4669734,-34.4669734
John Lovett,Green Bay Packers,Princeton University,1 Nassau Hall Princeton NJ 8544,40.3486278,-40.3486278
Stephen Carlson,Cleveland Browns,Princeton University,1 Nassau Hall Princeton NJ 8544,40.3486278,-40.3486278
Brycen Hopkins,Los Angeles Rams,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Dennis Kelly,Tennessee Titans,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Drew Brees,New Orleans Saints,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Ja'Whaun Bentley,New England Patriots,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Kawann Short,Carolina Panthers,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Markus Bailey,Cincinnati Bengals,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Raheem Mostert,San Francisco 49ers,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Ricardo Allen,Atlanta Falcons,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Ryan Kerrigan,Washington,Purdue University-Main Campus,Hovde Hall of Administration West Lafayette IN 47907,40.4282112,-40.4282112
Andrew Sendejo,Cleveland Browns,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Bryce Callahan,Denver Broncos,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Chris Boswell,Pittsburgh Steelers,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Christian Covington,Cincinnati Bengals,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Jack Fox,Detroit Lions,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Luke Willson,Seattle Seahawks,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Phillip Gaines,Houston Texans,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Vance McDonald,Pittsburgh Steelers,Rice University,6100 S Main St Houston TX 77005,29.69102,-29.69102
Bless Austin,New York Jets,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Clark Harris,Cincinnati Bengals,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Devin McCourty,New England Patriots,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Duron Harmon,Detroit Lions,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Gus Edwards,Baltimore Ravens,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Jason McCourty,New England Patriots,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Logan Ryan,New York Giants,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Michael Burton,New Orleans Saints,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Sebastian Joseph-Day,Los Angeles Rams,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
Tyler Kroft,Buffalo Bills,Rutgers University-New Brunswick,7 College Avenue  2nd Floor New Brunswick NJ 8901,40.4982079,-40.4982079
DeAndre Carter,Houston Texans,California State University-Sacramento,6000 J St Sacramento CA 95819,38.5642453,-38.5642453
Todd Davis,Minnesota Vikings,California State University-Sacramento,6000 J St Sacramento CA 95819,38.5642453,-38.5642453
Jeff Heath,Las Vegas Raiders,Saginaw Valley State University,7400 Bay Rd University Center MI 48710,43.5142013,-43.5142013
Derick Roberson,Tennessee Titans,Sam Houston State University,1806 Ave J Huntsville TX 77340,30.7155156,-30.7155156
P.J. Hall,Houston Texans,Sam Houston State University,1806 Ave J Huntsville TX 77340,30.7155156,-30.7155156
James Bradberry,New York Giants,Samford University,800 Lakeshore Drive Birmingham AL 35229,33.4649218,-33.4649218
Jaquiski Tartt,San Francisco 49ers,Samford University,800 Lakeshore Drive Birmingham AL 35229,33.4649218,-33.4649218
Nick Williams,Detroit Lions,Samford University,800 Lakeshore Drive Birmingham AL 35229,33.4649218,-33.4649218
Jamal Agnew,Detroit Lions,University of San Diego,5998 Alcala Park San Diego CA 92110,32.7716583,-32.7716583
Ross Dwelley,San Francisco 49ers,University of San Diego,5998 Alcala Park San Diego CA 92110,32.7716583,-32.7716583
Aaron Brewer,Arizona Cardinals,San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-32.7720012
Alex Barrett,San Francisco 49ers,San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-32.7720012
Calvin Munson,Miami Dolphins,San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-32.7720012
Daniel Brunskill,San Francisco 49ers,San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-32.7720012
Keith Ismael,Washington,San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-32.7720012
Luq Barcoo,jacksonville Jaguars,San Diego State University,5500 Campanile Dr San Diego CA 92182,32.7720012,-32.7720012
Keith Smith,Atlanta Falcons,San Jose State University,One Washington Square San Jose CA 95192,37.334157,-37.334157
Tyler Ervin,Green Bay Packers,San Jose State University,One Washington Square San Jose CA 95192,37.334157,-37.334157
Wes Schweitzer,Washington,San Jose State University,One Washington Square San Jose CA 95192,37.334157,-37.334157
Dennis Gardeck,Arizona Cardinals,University of Sioux Falls,1101 W 22nd St Sioux Falls SD 57105,43.5327632,-43.5327632
Trey Pipkins III,Los Angeles Chargers,University of Sioux Falls,1101 W 22nd St Sioux Falls SD 57105,43.5327632,-43.5327632
Chris Banjo,Arizona Cardinals,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Cole Beasley,Buffalo Bills,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Emmanuel Sanders,New Orleans Saints,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Evan Brown,Cleveland Browns,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
James Proche II,Baltimore Ravens,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Kelvin Beachum,Arizona Cardinals,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Margus Hunt,New Orleans Saints,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Thomas Morstead,New Orleans Saints,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Xavier Jones,Los Angeles Rams,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Zach Wood,New Orleans Saints,Southern Methodist University,6425 Boaz St Dallas TX 75275,32.8449511,-32.8449511
Gerald Everett,Los Angeles Rams,University of South Alabama,307 N University Blvd Mobile AL 36688,30.6954258,-30.6954258
A.J. Cann,jacksonville Jaguars,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Alshon Jeffery,Philadelphia Eagles,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Brandon Shell,Seattle Seahawks,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Bryan Edwards,Las Vegas Raiders,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
D.J. Swearinger,New Orleans Saints,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
D.J. Wonnum,Minnesota Vikings,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Damiere Byrd,New England Patriots,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Deebo Samuel,San Francisco 49ers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Dennis Daley,Carolina Panthers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Hayden Hurst,Atlanta Falcons,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Jadeveon Clowney,Tennessee Titans,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Jared Cook,New Orleans Saints,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Javon Kinlaw,San Francisco 49ers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Johnathan Joseph,Tennessee Titans,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Joseph Charlton,Carolina Panthers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Keisean Nixon,Las Vegas Raiders,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Mike Davis,Carolina Panthers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Pharoh Cooper,Carolina Panthers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Rashad Fenton,Kansas City Chiefs,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Rico Dowdle,Dallas Cowboys,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Ryan Succop,Tampa Bay Buccaneers,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Taylor Stallworth,Indianapolis Colts,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
TJ Brunson,New York Giants,University of South Carolina-Columbia,Columbia-Campus Columbia SC 29208,33.9937575,-33.9937575
Antonio Hamilton,Kansas City Chiefs,South Carolina State University,300 College St NE Orangeburg SC 29117,33.4983391,-33.4983391
Darius Leonard,Indianapolis Colts,South Carolina State University,300 College St NE Orangeburg SC 29117,33.4983391,-33.4983391
Javon Hargrave,Philadelphia Eagles,South Carolina State University,300 College St NE Orangeburg SC 29117,33.4983391,-33.4983391
Joe Thomas,Dallas Cowboys,South Carolina State University,300 College St NE Orangeburg SC 29117,33.4983391,-33.4983391
Chris Streveler,Arizona Cardinals,University of South Dakota,414 E Clark St Vermillion SD 57069,42.7872223,-42.7872223
Tom Compton,San Francisco 49ers,University of South Dakota,414 E Clark St Vermillion SD 57069,42.7872223,-42.7872223
Austin Reiter,Kansas City Chiefs,University of South Florida-Main Campus,4202 East Fowler Ave Tampa FL 33620,28.0583276,-28.0583276
D'Ernest Johnson,Cleveland Browns,University of South Florida-Main Campus,4202 East Fowler Ave Tampa FL 33620,28.0583276,-28.0583276
Deadrin Senat,Atlanta Falcons,University of South Florida-Main Campus,4202 East Fowler Ave Tampa FL 33620,28.0583276,-28.0583276
Jason Pierre-Paul,Tampa Bay Buccaneers,University of South Florida-Main Campus,4202 East Fowler Ave Tampa FL 33620,28.0583276,-28.0583276
Marquez Valdes-Scantling,Green Bay Packers,University of South Florida-Main Campus,4202 East Fowler Ave Tampa FL 33620,28.0583276,-28.0583276
Tanner Hudson,Tampa Bay Buccaneers,Southern Arkansas University Main Campus,100 E. University Magnolia AR 71753,33.2910064,-33.2910064
Jeremy Chinn,Carolina Panthers,Southern Illinois University-Carbondale,1263 Lincoln Drive Carbondale IL 629016899,37.7100209,-37.7100209
Madre Harper,New York Giants,Southern Illinois University-Carbondale,1263 Lincoln Drive Carbondale IL 629016899,37.7100209,-37.7100209
Ryan Neal,Seattle Seahawks,Southern Illinois University-Carbondale,1263 Lincoln Drive Carbondale IL 629016899,37.7100209,-37.7100209
Cornell Armstrong,Houston Texans,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Demar Dotson,Denver Broncos,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Ito Smith,Atlanta Falcons,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Jalen Richard,Las Vegas Raiders,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Jamie Collins Sr,Detroit Lions,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Mike Thomas,Cincinnati Bengals,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Nick Mullens,San Francisco 49ers,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Rakeem Nunez-Roches,Tampa Bay Buccaneers,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Rashod Hill,Minnesota Vikings,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Tarvarius Moore,San Francisco 49ers,University of Southern Mississippi,118 College Drive # 0001 Hattiesburg MS 39406,31.3300116,-31.3300116
Danny Johnson,Washington,Southern University and A & M College,3rd Floor  J.S. Clark Adm. Building  P.O. Box 9374 Baton Rouge LA 70813,30.5586838,-30.5586838
