Name,Address,Latitude,Longitude
Central College,812 University Pella IA 50219,41.4015297,-92.9221676
Hibbing Community College,1515 E 25th St Hibbing MN 55746,47.4240927,-92.9228442
Century College,3300 Century Ave N White Bear Lake MN 55110,45.0416329,-92.9830809
Riverland Community College,1900 8th Ave NW Austin MN 55912,43.6760635,-92.9951507
Ouachita Baptist University,410 Ouachita St Arkadelphia AR 71998,34.124339,-93.0518906
Henderson State University,1100 Henderson Street Arkadelphia AR 71999,34.126744,-93.0596154
Champion Christian College,600 Garland Avenue Hot Springs AR 71913,34.5002048,-93.0656415
Dakota County Technical College,1300  145th Street East Rosemount MN 55068,44.7386313,-93.0804606
North Arkansas College,1515 Pioneer Drive Harrison AR 72601,36.2211118,-93.0887707
Northwestern State University of Louisiana,175 Sam Sibley Drive Natchitoches LA 71497,31.75041,-93.0975096
North Iowa Area Community College,500 College Dr Mason City IA 50401,43.1567371,-93.1341934
Arkansas Tech University,1509 N Boulder Ave Russellville AR 72801,35.293186,-93.135701
Concordia University-Saint Paul,1282 Concordia Ave Saint Paul MN 55104,44.950563,-93.15527
Carleton College,One North College Street Northfield MN 55057,44.4613633,-93.1559742
Bethel University,3900 Bethel Dr Saint Paul MN 55112,45.0575752,-93.1624341
Hamline University,1536 Hewitt Avenue Saint Paul MN 55104,44.9657315,-93.1653529
University of Northwestern-St Paul,3003 Snelling Ave N Saint Paul MN 55113,45.0337612,-93.1683209
Macalester College,1600 Grand Ave Saint Paul MN 55105,44.9379243,-93.1690746
St Catherine University,2004 Randolph Ave Saint Paul MN 55105,44.9247103,-93.1821902
St Olaf College,1520 St Olaf Ave Northfield MN 55057,44.4611523,-93.1854975
University of St Thomas,2115 Summit Ave Saint Paul MN 55105,44.9443261,-93.1884006
Missouri Valley College,500 E College St Marshall MO 65340,39.108868,-93.1902975
McNeese State University,4205 Ryan St Lake Charles LA 70605,30.1803625,-93.2179514
University of Minnesota-Twin Cities,100 Church Street SE Minneapolis MN 55455,44.9758602,-93.2345109
Southern Arkansas University Main Campus,100 E. University Magnolia AR 71753,33.2910064,-93.2359922
College of the Ozarks,100 Opportunity Avenue Point Lookout MO 65726,36.6192811,-93.239568
Augsburg University,2211 Riverside Ave Minneapolis MN 55454,44.9668218,-93.2417957
North Central University,910 Elliot Ave Minneapolis MN 55404,44.9690031,-93.2616887
Evangel University,1111 N Glenstone Springfield MO 65802,37.2222974,-93.2640205
Ellsworth Community College,1100 College Ave Iowa Falls IA 50126,42.5262564,-93.266653
State Fair Community College,3201 W 16th Street Sedalia MO 65301,38.6964547,-93.2683429
Missouri State University-Springfield,901 S National Avenue Springfield MO 65897,37.200566,-93.2806696
Baptist Bible College,628 E Kearney Springfield MO 65803,37.2401984,-93.2841826
Drury University,900 N. Benton Ave Springfield MO 65802,37.2196487,-93.286156
Anoka-Ramsey Community College,11200 Mississippi Blvd NW Coon Rapids MN 55433,45.1740986,-93.3507881
Southwest Baptist University,1600 University Ave Bolivar MO 65613,37.6015836,-93.4114334
University of the Ozarks,415 N College Ave Clarksville AR 72830,35.4785772,-93.4656137
Itasca Community College,1851 Hwy 169 East Grand Rapids MN 55744,47.2432395,-93.4950407
Simpson College,701 North C St Indianola IA 50125,41.3648968,-93.5648599
Grand View University,1200 Grandview Ave Des Moines IA 50316,41.6204245,-93.5996217
Des Moines Area Community College,2006 Ankeny Blvd Ankeny IA 50023,41.7483226,-93.6004005
North Central Missouri College,1301 Main St Trenton MO 64683,40.078383,-93.6182975
Faith Baptist Bible College and Theological Seminary,1900 NW 4th St Ankeny IA 50023,41.7370765,-93.6244716
Waldorf University,106 S Sixth St Forest City IA 50436,43.262914,-93.6404247
Iowa State University,1750 Beardshear Hall Ames IA 50011,42.0266573,-93.6464516
Bossier Parish Community College,6220 East Texas Bossier City LA 71111,32.5395936,-93.6467623
Drake University,2507 University Avenue Des Moines IA 50311,41.6022771,-93.6520879
Louisiana State University-Shreveport,1 University Place Shreveport LA 71115,32.4283894,-93.7026658
Centenary College of Louisiana,2911 Centenary Boulevard Shreveport LA 71104,32.4830533,-93.7334146
University of Central Missouri,108 W South Street Warrensburg MO 64093,38.7581171,-93.7383776
Crown College,8700 College View Drive Saint Bonifacius MN 55375,44.884838,-93.7425367
Southern University at Shreveport,3050 Martin Luther King Dr Shreveport LA 71107,32.5447613,-93.8343617
Lamar State College-Port Arthur,1500 Proctor St Port Arthur TX 77641,29.8799965,-93.926252
Graceland University-Lamoni,1 University Place Lamoni IA 50140,40.6161507,-93.9283652
Rainy River Community College,1501 Hwy 71 International Falls MN 56649,49.1280704,-93.9300854
Gustavus Adolphus College,800 West College Avenue Saint Peter MN 56082,44.3232193,-93.9750883
Bethany Lutheran College,700 Luther Dr Mankato MN 56001,44.1667466,-93.9912901
Minnesota State University-Mankato,South Rd and Ellis Ave Mankato MN 56001,44.1462142,-93.9993332
Lamar University,4400 MLK Blvd Beaumont TX 77705,30.0440162,-94.0706633
Texas A&M University-Texarkana,7101 University Avenue Texarkana TX 75503,33.4898106,-94.1036731
Saint Cloud State University,720 Fourth Ave. South Saint Cloud MN 56301,45.5535198,-94.1495336
St Cloud Technical and Community College,1540 Northway Drive Saint Cloud MN 56303,45.5789674,-94.1762487
University of Arkansas,Administration Bldg 425 Fayetteville AR 72701,36.0699572,-94.1769533
Iowa Central Community College,One Triton Circle Fort Dodge IA 50501,42.4902957,-94.2040086
Central Lakes College-Brainerd,501 West College Drive Brainerd MN 56401,46.345808,-94.215585
University of Arkansas Community College Rich Mountain,1100 College Dr Mena AR 71953,34.591978,-94.2201514
Ecclesia College,9653 Nations Dr Springdale AR 72762,36.2140489,-94.2369071
Panola College,1109 W Panola Street Carthage TX 75633,32.1568728,-94.3562797
Crowder College,601 Laclede Ave Neosho MO 64850,36.8136425,-94.3680755
University of Arkansas-Fort Smith,5210 Grand Ave Fort Smith AR 72913,35.3848407,-94.3726531
East Texas Baptist University,One Tiger Drive Marshall TX 75670,32.5537361,-94.3747764
Wiley College,711 Wiley Ave Marshall TX 75670,32.5384916,-94.3752104
Southwestern Community College,1501 West Townline Street Creston IA 50801,41.0732022,-94.3808459
William Jewell College,500 College Hill Liberty MO 64068,39.2476836,-94.4273274
Missouri Southern State University,3950 E. Newman Road Joplin MO 64801,37.0972414,-94.4598183
Martin Luther College,1995 Luther Ct New Ulm MN 56073,44.3045069,-94.4720098
Ozark Christian College,1111 N Main St Joplin MO 64801,37.1033135,-94.5095979
Calvary University,15800 Calvary Road Kansas City MO 64147,38.8391679,-94.5447145
John Brown University,2000 W University St Siloam Springs AR 72761,36.1890088,-94.5611738
Rockhurst University,1100 Rockhurst Rd Kansas City MO 64110,39.0309284,-94.5715533
University of Missouri-Kansas City,5100 Rockhill Rd. Kansas City MO 64110,39.0336695,-94.5762777
Metropolitan Community College-Kansas City,3200 Broadway Kansas City MO 64111,39.068401,-94.590408
Avila University,11901 Wornall Rd Kansas City MO 64145,38.911948,-94.5921098
Carl Albert State College,1507 S McKenna Poteau OK 74953,35.0387744,-94.6344822
Leech Lake Tribal College,6945 Littlewolf Road NW Cass Lake MN 56633,47.395383,-94.652303
Stephen F Austin State University,1936 North Street Nacogdoches TX 75962,31.6188766,-94.6525142
Kansas Christian College,7401 Metcalf Overland Park KS 66204,38.9952185,-94.6663425
Park University,8700 NW River Park Dr Parkville MO 64152,39.1895409,-94.6811598
Pittsburg State University,1701 S Broadway Pittsburg KS 66762,37.3913218,-94.7036545
Fort Scott Community College,2108 S Horton Fort Scott KS 66701,37.8169345,-94.7188216
LeTourneau University,2100 S Mobberly Ave Longview TX 75602,32.4669735,-94.7264712
Johnson County Community College,12345 College Blvd Overland Park KS 66210,38.9237863,-94.7306238
Angelina College,3500 South First Lufkin TX 75902,31.2871142,-94.7318131
Kansas City Kansas Community College,7250 State Ave Kansas City KS 66112,39.1171336,-94.7457168
MidAmerica Nazarene University,2030 E College Way Olathe KS 66062,38.8730082,-94.783399
Missouri Western State University,4525 Downs Dr Saint Joseph MO 64507,39.7570008,-94.7869192
Galveston College,4015 Ave Q Galveston TX 77550,29.284711,-94.807822
Iowa Lakes Community College,19 S 7th St Estherville IA 51334,43.4013635,-94.8356184
Northeastern Oklahoma A&M College,200 I St NE Miami OK 74354,36.8795784,-94.8674195
Kilgore College,1100 Broadway Kilgore TX 75662,32.3773413,-94.8725661
Bemidji State University,1500 Birchmont Dr Bemidji MN 56601,47.4826372,-94.8746802
Northeast Texas Community College,2886 FM 1735 Mount Pleasant TX 75455,33.1039783,-94.8802565
Northwest Missouri State University,800 University Drive Maryville MO 64468,40.3563259,-94.8857793
Oak Hills Christian College,1600 Oak Hills Rd SW Bemidji MN 56601,47.4241899,-94.9018774
University of Saint Mary,4100 S 4th St Trafficway Leavenworth KS 66048,39.2783084,-94.9063137
Northeastern State University,600 N Grand Tahlequah OK 74464,35.920645,-94.9661094
Lee College,511 S Whiting Baytown TX 77520,29.7306898,-94.9761843
Ridgewater College,2101 15th Ave NW Willmar MN 56201,45.1385756,-95.0727655
Benedictine College,1020 N 2nd St Atchison KS 66002,39.5722819,-95.1149933
San Jacinto Community College,4624 Fairmont Parkway Pasadena TX 77505,29.6484169,-95.1722797
Jarvis Christian College,PR 7631 Hwy 80 E Hawkins TX 75765,32.5891917,-95.1797935
Baker University,618 Eighth Street Baldwin City KS 66006,38.7763345,-95.1881414
Buena Vista University,610 W 4th St Storm Lake IA 50588,42.6419535,-95.2073401
Haskell Indian Nations University,155 Indian Ave Lawrence KS 66046,38.938797,-95.2328993
Alvin Community College,3110 Mustang Rd Alvin TX 77511,29.3990108,-95.2449001
University of Kansas,Strong Hall  1450 Jayhawk Blvd  Room 230 Lawrence KS 66045,38.958542,-95.2476138
The University of Texas at Tyler,3900 University Blvd Tyler TX 75799,32.3151773,-95.2546031
Labette Community College,200 S 14th Parsons KS 67357,37.3390987,-95.2553038
Ottawa University-Ottawa,1001 South Cedar Ottawa KS 66067,38.6029423,-95.2637339
Highland Community College,606 W Main Highland KS 66035,39.8600065,-95.2711453
Tyler Junior College,1400 East Fifth Street Tyler TX 75701,32.3329038,-95.2808928
Jacksonville College-Main Campus,105 B J Albritton Dr Jacksonville TX 75766,31.9649981,-95.2819133
Texas College,2404 N. Grand Avenue Tyler TX 75702,32.3746216,-95.3120536
Connors State College,700 College Road Warner OK 74469,35.4918602,-95.322511
Eastern Oklahoma State College,1301 W Main St Wilburton OK 74578,34.9134248,-95.3277491
Bacone College,2299 Old Bacone Rd Muskogee OK 74403,35.7740418,-95.3344863
University of Houston,212 E. Cullen Building Houston TX 77204,29.7203176,-95.343528
Texas Southern University,3100 Cleburne St Houston TX 77004,29.7214214,-95.3592692
University of St Thomas,3800 Montrose Blvd Houston TX 77006,29.7385517,-95.391389
Allen County Community College,1801 N Cottonwood Iola KS 66749,37.938448,-95.399694
Rice University,6100 S Main St Houston TX 77005,29.69102,-95.4172133
Neosho County Community College,800 W 14th St Chanute KS 66720,37.6674718,-95.4633237
Houston Baptist University,7502 Fondren Rd Houston TX 77074,29.6929877,-95.5147577
Paris Junior College,2400 Clarksville St Paris TX 75460,33.6486992,-95.5285407
Sam Houston State University,1806 Ave J Huntsville TX 77340,30.7155156,-95.5490274
Minnesota West Community and Technical College,1593 11th Ave Granite Falls MN 56241,44.8079963,-95.5597461
Coffeyville Community College,400 W 11th St Coffeyville KS 67337,37.0337728,-95.622796
Rogers State University,1701 W Will Rogers Blvd Claremore OK 74017,36.3182518,-95.6406352
Washburn University,1700 SW College Avenue Topeka KS 66621,39.03334,-95.7015649
Independence Community College,1057 West College Avenue Independence KS 67301,37.1964732,-95.7196767
Peru State College,600 Hoyt Street Peru NE 68421,40.475025,-95.7340136
Southwest Minnesota State University,1501 State St Marshall MN 56258,44.4541149,-95.7599734
Iowa Western Community College,2700 College Rd Council Bluffs IA 51503,41.2725376,-95.8005917
Trinity Valley Community College,100 Cardinal Drive Athens TX 75751,32.1963422,-95.8600007
University of Minnesota-Morris,309 Behmler Hall Morris MN 56267,45.5890317,-95.8969661
Texas A & M University-Commerce,2600 South Neal Commerce TX 75429,33.23814,-95.908807
Bellevue University,1000 Galvin Rd S Bellevue NE 68005,41.1509774,-95.9195956
University of Tulsa,800 South Tucker Drive Tulsa OK 74104,36.1492597,-95.9465855
Creighton University,2500 California Plaza Omaha NE 68178,41.2655878,-95.9486026
Oral Roberts University,7777 S Lewis Ave. Tulsa OK 74171,36.0480386,-95.9557686
Oklahoma Wesleyan University,2201 Silver Lake Rd Bartlesville OK 74006,36.7181532,-95.9567142
Prairie View A & M University,FM 1098 Road & University Drive Prairie View TX 77446,30.0879218,-95.9890087
University of Nebraska at Omaha,6001 Dodge St Omaha NE 68182,41.2582497,-96.0107049
Northwestern College,101 Seventh St SW Orange City IA 51041,42.9962057,-96.0590321
Wharton County Junior College,911 Boling Hwy Wharton TX 77488,29.323815,-96.0857765
Nebraska Christian College of Hope International University,12550 S. 114th St. Papillion NE 68046,41.121667,-96.093209
Minnesota State Community and Technical College,1414 College Way Fergus Falls MN 56537,46.2891665,-96.0974515
Northland Community and Technical College,1101 Hwy One East Thief River Falls MN 56701,48.1252563,-96.16354
Dordt College,700 7th Street NE Sioux Center IA 51250,43.0843536,-96.1657944
Emporia State University,1 Kellogg Circle Emporia KS 66801,38.4133013,-96.1811734
Southwestern Christian College,200 Bowser Circle Terrell TX 75160,32.7360116,-96.2850065
Texas A & M University-College Station,JKW Administration Building  Suite 200 College Station TX 77843,30.6187558,-96.3364772
Morningside College,1501 Morningside Ave Sioux City IA 51106,42.4746152,-96.3597007
Southeastern Oklahoma State University,425 W. University Blvd Durant OK 74701,34.0049685,-96.3764866
Blinn College,902 College Ave Brenham TX 77833,30.1587451,-96.4095088
Briar Cliff University,3303 Rebecca Street Sioux City IA 51104,42.5270102,-96.4270388
Little Priest Tribal College,610 E. College Drive Winnebago NE 68071,42.2351598,-96.4679381
Midland University,900 N. Clarkson Fremont NE 68025,41.437512,-96.4897867
Navarro College,3200 W 7th Avenue Corsicana TX 75110,32.0761398,-96.4987055
Manhattan Christian College,1415 Anderson Ave Manhattan KS 66502,39.1860646,-96.5788176
Kansas State University,919 Mid-Campus Drive  Anderson Hall Manhattan KS 66506,39.1886244,-96.5810747
Austin College,900 N Grand Ave Sherman TX 75090,33.647123,-96.5983612
North Dakota State College of Science,800 N 6th St Wahpeton ND 58076,46.2715363,-96.6082342
University of Minnesota-Crookston,2900 University Ave Crookston MN 56716,47.8020868,-96.6097964
Southeast Community College Area,301 South 68th Street Place Lincoln NE 68510,40.810791,-96.6281769
Grayson College,6101 Grayson Drive Denison TX 75020,33.7065029,-96.6330819
Collin County Community College District,3452 Spur 399 McKinney TX 75069,33.1624419,-96.6385575
Nebraska Wesleyan University,5000 St Paul Ave Lincoln NE 68504,40.8387836,-96.6475961
Union College,3800 S 48th Street Lincoln NE 68506,40.7745521,-96.6522539
