Name,Address,Latitude,Longitude,
Keene State College,"229 Main Street,Keene,NH,3435",42.9255005,-42.9255005,
Keiser University-Ft Lauderdale,"1500 NW 49th St.,Fort Lauderdale,FL,33309",26.1859033,-26.1859033,
Kellogg Community College,"450 North Ave,Battle Creek,MI,49017",42.3348958,-42.3348958,
Kennesaw State University,"1000 Chastain Rd,Kennesaw,GA,30144",34.038296,-34.038296,
Kent State University at Kent,"Executive Office, 2nd Floor Library,Kent,OH,44242",41.1467499,-41.1467499,
Kent State University at Tuscarawas,"330 University Dr N.E.,New Philadelphia,OH,446639403",40.4677399,-40.4677399,
Kentucky Christian University,"100 Academic Pkwy,Grayson,KY,41143",38.3391318,-38.3391318,
Kentucky State University,"400 East Main Street,Frankfort,KY,40601",38.2011552,-38.2011552,
Kentucky Wesleyan College,"3000 Frederica Street,Owensboro,KY,42301",37.7435478,-37.7435478,
Kenyon College,"Kenyon College,Gambier,OH,43022",40.3718965,-40.3718965,
Keuka College,"141 Central Avenue,Keuka Park,NY,14478",42.6153271,-42.6153271,
Keystone College,"One College Green,La Plume,PA,18440",41.5590074,-41.5590074,
Kilgore College,"1100 Broadway,Kilgore,TX,75662",32.3773413,-32.3773413,
King University,"1350 King College Rd,Bristol,TN,37620",36.585985,-36.585985,
King's College,"133 N River St,Wilkes-Barre,PA,18711",41.2499979,-41.2499979,
Kirkwood Community College,"6301 Kirkwood Blvd SW,Cedar Rapids,IA,52406",41.9187029,-41.9187029,
Kirtland Community College,"4800 W. 4 Mile Rd,Grayling,MI,48738",44.6016664,-44.6016664,
Kishwaukee College,"21193 Malta Road,Malta,IL,60150",41.9384044,-41.9384044,
Knox College,"2 E South St,Galesburg,IL,61401",40.9434553,-40.9434553,
Kutztown University of Pennsylvania,"15200 Kutztown Rd,Kutztown,PA,19530",40.5080523,-40.5080523,
La Roche College,"9000 Babcock Blvd,Pittsburgh,PA,15237",40.5684407,-40.5684407,
La Salle University,"1900 W Olney Ave,Philadelphia,PA,19141",40.0377071,-40.0377071,
La Sierra University,"4500 Riverwalk Parkway,Riverside,CA,92505",33.9107229,-33.9107229,
Labette Community College,"200 S 14th,Parsons,KS,67357",37.3390987,-37.3390987,
Lackawanna College,"501 Vine St,Scranton,PA,18509",41.4115723,-41.4115723,
Lafayette College,"730 High St,Easton,PA,18042",40.7002085,-40.7002085,
LaGrange College,"601 Broad Street,Lagrange,GA,30240",33.038947,-33.038947,
Lake Erie College,"391 W Washington St,Painesville,OH,44077",41.716033,-41.716033,
Lake Forest College,"555 N Sheridan Road,Lake Forest,IL,600452338",42.2507024,-42.2507024,
Lake Land College,"5001 Lake Land Blvd,Mattoon,IL,61938",39.4168843,-39.4168843,
Lake Michigan College,"2755 East Napier Avenue,Benton Harbor,MI,49022",42.0955639,-42.0955639,
Lake Region State College,"1801 College Dr N,Devils Lake,ND,58301",48.1261678,-48.1261678,
Lake Superior College,"2101 Trinity Rd,Duluth,MN,55811",46.784743,-46.784743,
Lake Superior State University,"650 W Easterday Ave,Sault Ste Marie,MI,49783",46.4935563,-46.4935563,
Lake Tahoe Community College,"One College Drive,South Lake Tahoe,CA,96150",38.9269827,-38.9269827,
Lake-Sumter State College,"9501 US Hwy 441,Leesburg,FL,34788",28.9016582,-28.9016582,
Lakeland Community College,"7700 Clocktower Drive,Kirtland,OH,44094",41.639741,-41.639741,
Lakeland University,"W3718 South Drive,Plymouth,WI,53073",43.8407318,-43.8407318,
Lamar Community College,"2401 S Main St,Lamar,CO,81052",38.0674918,-38.0674918,
Lamar State College-Port Arthur,"1500 Proctor St,Port Arthur,TX,77641",29.8799965,-29.8799965,
Lamar University,"4400 MLK Blvd,Beaumont,TX,77705",30.0440162,-30.0440162,
Lancaster Bible College,"901 Eden Rd,Lancaster,PA,17601",40.0736288,-40.0736288,
Lander University,"320 Stanley Avenue,Greenwood,SC,29649",34.2008662,-34.2008662,
Lane College,"545 Lane Ave,Jackson,TN,38301",35.6277386,-35.6277386,
Lane Community College,"4000 E 30th Ave,Eugene,OR,97405",44.0118985,-44.0118985,
Laney College,"900 Fallon Sreet,Oakland,CA,94607",37.7945245,-37.7945245,
Langston University,"102 Page Hall,Langston,OK,73050",35.9459622,-35.9459622,
Lansing Community College,"419 N Capitol Ave,Lansing,MI,48901",42.7374805,-42.7374805,
Laramie County Community College,"1400 E College Dr,Cheyenne,WY,82007",41.1054751,-41.1054751,
Laredo Community College,"West End Washington St,Laredo,TX,78040",27.5087686,-27.5087686,
Las Positas College,"3000 Campus Hill Drive,Livermore,CA,94551",37.7108595,-37.7108595,
Lasell College,"1844 Commonwealth Avenue,Newton,MA,2466",42.343169,-42.343169,
Lassen Community College,"478-200 Hwy 139,Susanville,CA,96130",40.429826,-40.429826,
Lawrence Technological University,"21000 West Ten Mile Road,Southfield,MI,48075",42.4737249,-42.4737249,
Lawrence University,"College Ave,Appleton,WI,54911",44.258491,-44.258491,
Lawson State Community College-Birmingham Campus,"3060 Wilson Rd SW,Birmingham,AL,35221",33.4506233,-33.4506233,
Le Moyne College,"1419 Salt Springs Rd,Syracuse,NY,13214",43.0496767,-43.0496767,
Le Moyne-Owen College,"807 Walker Ave,Memphis,TN,38126",35.1180178,-35.1180178,
Lebanon Valley College,"101 N College Ave,Annville,PA,17003",40.3312446,-40.3312446,
Lee College,"511 S Whiting,Baytown,TX,77520",29.7306898,-29.7306898,
Lee University,"1120 N Ocoee St,Cleveland,TN,37311",35.1659969,-35.1659969,
Leech Lake Tribal College,"6945 Littlewolf Road NW,Cass Lake,MN,56633",47.395383,-47.395383,
Lees-McRae College,"191 Main Street,Banner Elk,NC,28604",36.162553,-36.162553,
Lehigh Carbon Community College,"4525 Education Park Dr,Schnecksville,PA,18078",40.6647699,-40.6647699,
Lehigh University,"27 Memorial Drive West,Bethlehem,PA,18015",40.6068348,-40.6068348,
Lenoir Community College,"231 Highway 58 South,Kinston,NC,28502",35.2338386,-35.2338386,
Lenoir-Rhyne University,"625 7th Avenue NE,Hickory,NC,28601",35.7414291,-35.7414291,
Lesley University,"29 Everett St,Cambridge,MA,2138",42.3800709,-42.3800709,
LeTourneau University,"2100 S Mobberly Ave,Longview,TX,75602",32.4669735,-32.4669735,
Lewis & Clark College,"0615 S W Palatine Hill Rd,Portland,OR,97219",45.4450779,-45.4450779,
Lewis and Clark Community College,"5800 Godfrey Rd,Godfrey,IL,62035",38.9518844,-38.9518844,
Lewis University,"One University Parkway,Romeoville,IL,60446",41.6050295,-41.6050295,
Lewis-Clark State College,"500 8th Ave,Lewiston,ID,83501",46.412247,-46.412247,
Liberty University,"1971 University Blvd,Lynchburg,VA,24515",37.3530503,-37.3530503,
Life Pacific College,"1100 W. Covina Blvd.,San Dimas,CA,91773",34.0987652,-34.0987652,
Life University,"1269 Barclay Circle,Marietta,GA,30060",33.93127,-33.93127,
Limestone College,"1115 College Drive,Gaffney,SC,29340",35.056615,-35.056615,
Lincoln Christian University,"100 Campus View Drive,Lincoln,IL,62656",40.1494576,-40.1494576,
Lincoln College,"300 Keokuk St,Lincoln,IL,62656",40.1569482,-40.1569482,
Lincoln Land Community College,"5250 Shepherd Rd,Springfield,IL,62794",39.7205657,-39.7205657,
Lincoln Memorial University,"6965 Cumberland Gap Pkwy,Harrogate,TN,37752",36.5773983,-36.5773983,
Lincoln Trail College,"11220 State Hwy 1,Robinson,IL,62454",39.0194015,-39.0194015,
Lincoln University,"820 Chestnut Street,Jefferson City,MO,65101",38.5638414,-38.5638414,
Lincoln University,"1570 Baltimore Pike,Lincoln University,PA,19352",39.8070754,-39.8070754,
Lindenwood University,"209 S Kingshighway,Saint Charles,MO,63301",38.7859784,-38.7859784,
Lindsey Wilson College,"210 Lindsey Wilson St,Columbia,KY,42728",37.1028076,-37.1028076,
Linfield College-McMinnville Campus,"900 SE Baker,McMinnville,OR,97128",45.2030604,-45.2030604,
Linn-Benton Community College,"6500 Pacific Blvd SW,Albany,OR,97321",44.5884944,-44.5884944,
Lipscomb University,"One University Park Drive,Nashville,TN,37204",36.105632,-36.105632,
Little Priest Tribal College,"610 E. College Drive,Winnebago,NE,68071",42.2351598,-42.2351598,
LIU Post,"720 Northern Blvd,Brookville,NY,11548",40.8174969,-40.8174969,
Livingstone College,"701 W Monroe St,Salisbury,NC,28144",35.6710363,-35.6710363,
Lock Haven University,"401 North Fairview Street,Lock Haven,PA,17745",41.1421859,-41.1421859,
Long Beach City College,"4901 E. Carson St.,Long Beach,CA,90808",33.8327926,-33.8327926,
Longwood University,"201 High St,Farmville,VA,23909",37.3011542,-37.3011542,
Lorain County Community College,"1005 North Abbe Rd,Elyria,OH,44035",41.4128041,-41.4128041,
Loras College,"1450 Alta Vista,Dubuque,IA,52004",42.5054189,-42.5054189,
Los Angeles Harbor College,"1111 Figueroa Place,Wilmington,CA,90744",33.7841,-33.7841,
Los Angeles Mission College,"13356 Eldridge Avenue,Sylmar,CA,91342",34.3151143,-34.3151143,
Los Angeles Pierce College,"6201 Winnetka Ave,Woodland Hills,CA,91371",34.1824071,-34.1824071,
Los Angeles Southwest College,"1600 W. Imperial Hwy.,Los Angeles,CA,90047",33.9288113,-33.9288113,
Los Angeles Trade Technical College,"400 W Washington Blvd,Los Angeles,CA,90015",34.0325515,-34.0325515,
Los Angeles Valley College,"5800 Fulton Avenue,Valley Glen,CA,91401",34.1753393,-34.1753393,
Los Medanos College,"2700 East Leland Road,Pittsburg,CA,94565",38.0053337,-38.0053337,
Louisburg College,"501 N. Main St.,Louisburg,NC,27549",36.0967977,-36.0967977,
Louisiana College,"1140 College Dr,Pineville,LA,71359",31.325387,-31.325387,
Louisiana State University and Agricultural & Mechanical College,"156 Thomas Boyd Hall,Baton Rouge,LA,70803",30.4150707,-30.4150707,
Louisiana State University-Alexandria,"8100 Hwy 71 South,Alexandria,LA,71302",31.178112,-31.178112,
Louisiana State University-Eunice,"2048 Johnson Hwy,Eunice,LA,70535",30.4746996,-30.4746996,
Louisiana State University-Shreveport,"1 University Place,Shreveport,LA,71115",32.4283894,-32.4283894,
Louisiana Tech University,"1310 West Railroad Avenue,Ruston,LA,71272",32.5281991,-32.5281991,
Lourdes University,"6832 Convent Blvd,Sylvania,OH,43560",41.7109153,-41.7109153,
Lower Columbia College,"1600 Maple Street,Longview,WA,98632",46.1435851,-46.1435851,
Loyola Marymount University,"One Lmu Drive,Los Angeles,CA,90045",33.9701634,-33.9701634,
Loyola University Chicago,"1032 W. Sheridan Rd,Chicago,IL,60660",41.9986438,-41.9986438,
Loyola University Maryland,"4501 N Charles St,Baltimore,MD,21210",39.3476737,-39.3476737,
Loyola University New Orleans,"6363 Saint Charles Ave,New Orleans,LA,70118",29.9353302,-29.9353302,
Lubbock Christian University,"5601 19th Street,Lubbock,TX,79407",33.5760419,-33.5760419,
Luna Community College,"336 Luna Drive,Las Vegas,NM,87701",35.6163988,-35.6163988,
Lurleen B Wallace Community College,"1000 Dannelly Blvd.,Andalusia,AL,36420",31.3222583,-31.3222583,
Luther College,"700 College Drive,Decorah,IA,52101",43.3133043,-43.3133043,
Luzerne County Community College,"1333 South Prospect Street,Nanticoke,PA,18634",41.1962017,-41.1962017,
Lycoming College,"One College Place,Williamsport,PA,17701",41.2446263,-41.2446263,
Lynn University,"3601 N. Military Trail,Boca Raton,FL,33431",26.3845609,-26.3845609,
Lyon College,"2300 Highland Road,Batesville,AR,72501",35.7792058,-35.7792058,
Macalester College,"1600 Grand Ave,Saint Paul,MN,55105",44.9379243,-44.9379243,
MacMurray College,"447 East College Ave,Jacksonville,IL,62650",39.731828,-39.731828,
Macomb Community College,"14500 E Twelve Mile Rd,Warren,MI,48088",42.5028411,-42.5028411,
Madison Area Technical College,"1701 Wright Street,Madison,WI,53704",43.1215712,-43.1215712,
Madonna University,"36600 Schoolcraft Rd,Livonia,MI,48150",42.3842285,-42.3842285,
Maine Maritime Academy,"1 Pleasant Street,Castine,ME,4420",44.3870428,-44.3870428,
Malone University,"2600 Cleveland Avenue NW,Canton,OH,44709",40.826423,-40.826423,
Manchester University,"604 E. College Ave,North Manchester,IN,46962",41.0126887,-41.0126887,
Manhattan Christian College,"1415 Anderson Ave,Manhattan,KS,66502",39.1860646,-39.1860646,
Manhattan College,"4513 Manhattan College Parkway,Riverdale,NY,10471",40.8897823,-40.8897823,
Manhattanville College,"2900 Purchase St,Purchase,NY,10577",41.0334555,-41.0334555,
Manor College,"700 Fox Chase Rd,Jenkintown,PA,19046",40.0871795,-40.0871795,
Mansfield University of Pennsylvania,"Academy Street,Mansfield,PA,16933",41.8105202,-41.8105202,
Maranatha Baptist University,"745 West Main Street,Watertown,WI,53094",43.194346,-43.194346,
Marian University,"3200 Cold Spring Rd,Indianapolis,IN,46222",39.8136086,-39.8136086,
Marian University,"45 S National Ave,Fond Du Lac,WI,54935",43.7778991,-43.7778991,
Marietta College,"Irvine Bldg,Marietta,OH,45750",39.4166304,-39.4166304,
Marion Military Institute,"1101 Washington St,Marion,AL,36756",32.623964,-32.623964,
Marist College,"3399 North Rd,Poughkeepsie,NY,12601",41.7216281,-41.7216281,
Marquette University,"1250 W Wisconsin Ave,Milwaukee,WI,53233",43.0389659,-43.0389659,
Mars Hill University,"100 Athletic St,Mars Hill,NC,28754",35.8274056,-35.8274056,
Marshall University,"1 John Marshall Dr,Huntington,WV,25755",38.4223904,-38.4223904,
Marshalltown Community College,"3700 S Center St,Marshalltown,IA,50158",42.0013493,-42.0013493,
Martin Luther College,"1995 Luther Ct,New Ulm,MN,56073",44.3045069,-44.3045069,
Martin Methodist College,"433 West Madison Street,Pulaski,TN,38478",35.2002256,-35.2002256,
Mary Baldwin University,"318 Prospect Street,Staunton,VA,24401",38.1538783,-38.1538783,
Marymount California University,"30800 Palos Verdes Drive East,Rancho Palos Verdes,CA,90275",33.7344926,-33.7344926,
Marymount University,"2807 N Glebe Rd,Arlington,VA,22207",38.9053535,-38.9053535,
Maryville College,"502 E Lamar Alexander Pky,Maryville,TN,37804",35.7539654,-35.7539654,
Maryville University of Saint Louis,"650 Maryville University Drive,Saint Louis,MO,63141",38.6468582,-38.6468582,
Marywood University,"2300 Adams Ave,Scranton,PA,18509",41.4337093,-41.4337093,
Massachusetts Bay Community College,"50 Oakland St,Wellesley Hills,MA,2481",42.3116026,-42.3116026,
Massachusetts College of Liberal Arts,"375 Church Street,North Adams,MA,1247",42.691554,-42.691554,
Massachusetts Institute of Technology,"77 Massachusetts Avenue,Cambridge,MA,2139",42.3592444,-42.3592444,
Massachusetts Maritime Academy,"101 Academy Drive,Buzzards Bay,MA,25321803",41.7408213,-41.7408213,
Massasoit Community College,"One Massasoit Boulevard,Brockton,MA,2302",42.0758677,-42.0758677,
Mayville State University,"330 Third Street NE,Mayville,ND,58257",47.505783,-47.505783,
McDaniel College,"2 College Hill,Westminster,MD,21157",39.5817181,-39.5817181,
McHenry County College,"8900 US Hwy 14,Crystal Lake,IL,60012",42.259164,-42.259164,
McKendree University,"701 College Rd,Lebanon,IL,62254",38.6076721,-38.6076721,
McLennan Community College,"1400 College Dr,Waco,TX,76708",31.5899707,-31.5899707,
McMurry University,"S 14th and Sayles Blvd,Abilene,TX,79697",32.4321567,-32.4321567,
McNeese State University,"4205 Ryan St,Lake Charles,LA,70605",30.1803625,-30.1803625,
McPherson College,"1600 E. Euclid,McPherson,KS,67460",38.3721279,-38.3721279,
Medaille College,"18 Agassiz Circle,Buffalo,NY,14214",42.9283234,-42.9283234,
Mendocino College,"1000 Hensley Creek Road,Ukiah,CA,95482",39.1886846,-39.1886846,
Menlo College,"1000 El Camino Real,Atherton,CA,94027",37.4562115,-37.4562115,
Merced College,"3600 M St,Merced,CA,95348",37.3336824,-37.3336824,
Mercer County Community College,"1200 Old Trenton Rd,West Windsor,NJ,8550",40.2546343,-40.2546343,
Mercer University,"1501 Mercer University Drive,Macon,GA,31207",32.8260317,-32.8260317,
Mercy College,"555 Broadway,Dobbs Ferry,NY,10522",41.0222142,-41.0222142,
Mercyhurst University,"501 E 38th St,Erie,PA,16546",42.1050202,-42.1050202,
Mercyhurst University-North East Campus,"16 W Division St,North East,PA,16428",42.2196529,-42.2196529,
Meridian Community College,"910 Hwy 19 N,Meridian,MS,39307",32.3657388,-32.3657388,
Merrimack College,"315 Turnpike St,North Andover,MA,1845",42.6714055,-42.6714055,
Merritt College,"12500 Campus Dr,Oakland,CA,94619",37.7933608,-37.7933608,
Mesa Community College,"1833 W Southern Ave,Mesa,AZ,85202",33.3916488,-33.3916488,
Mesabi Range College,"1001 Chestnut Street West,Virginia,MN,55792",47.5250385,-47.5250385,
Mesalands Community College,"911 S Tenth Street,Tucumcari,NM,88401",35.1609305,-35.1609305,
Messiah College,"One College Ave,Mechanicsburg,PA,17055",40.1579079,-40.1579079,
Methodist University,"5400 Ramsey St,Fayetteville,NC,28311",35.1296003,-35.1296003,
Metropolitan Community College-Kansas City,"3200 Broadway,Kansas City,MO,64111",39.068401,-39.068401,
Metropolitan State University of Denver,"Speer Blvd and Colfax Ave,Denver,CO,80217",39.7401554,-39.7401554,
Miami Dade College,"300 NE 2nd Avenue,Miami,FL,33132",25.7775568,-25.7775568,
Miami University-Oxford,"501 East High St,Oxford,OH,45056",39.5092997,-39.5092997,
Michigan State University,"426 Auditorium Road,East Lansing,MI,48824",42.7296495,-42.7296495,
Michigan Technological University,"1400 Townsend Drive,Houghton,MI,49931",47.115026,-47.115026,
Mid Michigan Community College,"1375 S Clare Ave,Harrison,MI,48625",43.9691945,-43.9691945,
Mid-America Christian University,"3500 SW 119th St,Oklahoma City,OK,73170",35.347349,-35.347349,
Mid-Atlantic Christian University,"715 N Poindexter St,Elizabeth City,NC,27909",36.3046,-36.3046,
Mid-Plains Community College,"1101 Halligan Drive,North Platte,NE,69101",41.1103171,-41.1103171,
MidAmerica Nazarene University,"2030 E College Way,Olathe,KS,66062",38.8730082,-38.8730082,
Middle Georgia State University,"100 University Parkway,Macon,GA,31206",32.808039,-32.808039,
